CN,STATECD,COUNTYCD,PLOT,MEASYEAR,INVYR,CONDID,EVALID,PLT_CN,CND_CN,STRATUM_CN,PHASE,CONDPROP_CWD,CONDPROP_FWD_SM,CONDPROP_FWD_MD,CONDPROP_FWD_LG,CONDPROP_DUFF,CWD_TL_COND,CWD_TL_UNADJ,CWD_TL_ADJ,CWD_LPA_COND,CWD_LPA_UNADJ,CWD_LPA_ADJ,CWD_VOLCF_COND,CWD_VOLCF_UNADJ,CWD_VOLCF_ADJ,CWD_DRYBIO_COND,CWD_DRYBIO_UNADJ,CWD_DRYBIO_ADJ,CWD_CARBON_COND,CWD_CARBON_UNADJ,CWD_CARBON_ADJ,FWD_SM_TL_COND,FWD_SM_TL_UNADJ,FWD_SM_TL_ADJ,FWD_SM_CNT_COND,FWD_SM_VOLCF_COND,FWD_SM_VOLCF_UNADJ,FWD_SM_VOLCF_ADJ,FWD_SM_DRYBIO_COND,FWD_SM_DRYBIO_UNADJ,FWD_SM_DRYBIO_ADJ,FWD_SM_CARBON_COND,FWD_SM_CARBON_UNADJ,FWD_SM_CARBON_ADJ,FWD_MD_TL_COND,FWD_MD_TL_UNADJ,FWD_MD_TL_ADJ,FWD_MD_CNT_COND,FWD_MD_VOLCF_COND,FWD_MD_VOLCF_UNADJ,FWD_MD_VOLCF_ADJ,FWD_MD_DRYBIO_COND,FWD_MD_DRYBIO_UNADJ,FWD_MD_DRYBIO_ADJ,FWD_MD_CARBON_COND,FWD_MD_CARBON_UNADJ,FWD_MD_CARBON_ADJ,FWD_LG_TL_COND,FWD_LG_TL_UNADJ,FWD_LG_TL_ADJ,FWD_LG_CNT_COND,FWD_LG_VOLCF_COND,FWD_LG_VOLCF_UNADJ,FWD_LG_VOLCF_ADJ,FWD_LG_DRYBIO_COND,FWD_LG_DRYBIO_UNADJ,FWD_LG_DRYBIO_ADJ,FWD_LG_CARBON_COND,FWD_LG_CARBON_UNADJ,FWD_LG_CARBON_ADJ,PILE_SAMPLE_AREA_COND,PILE_SAMPLE_AREA_UNADJ,PILE_SAMPLE_AREA_ADJ,PILE_VOLCF_COND,PILE_VOLCF_UNADJ,PILE_VOLCF_ADJ,PILE_DRYBIO_COND,PILE_DRYBIO_UNADJ,PILE_DRYBIO_ADJ,PILE_CARBON_COND,PILE_CARBON_UNADJ,PILE_CARBON_ADJ,FUEL_DEPTH,FUEL_BIOMASS,FUEL_CARBON,DUFF_DEPTH,DUFF_BIOMASS,DUFF_CARBON,LITTER_DEPTH,LITTER_BIOMASS,LITTER_CARBON,DUFF_TC_COND,DUFF_TC_UNADJ,DUFF_TC_ADJ,AVG_WOOD_DENSITY,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,UNITCD,RSCD,PILE_TL_COND,PILE_TL_UNADJ,PILE_TL_ADJ,CONDPROP_PILE
558727350126144,72,131,2.0,2006,2006,2,720907,249604280010854,249695911010854,218181129020004,,0.268857356236,0.250234155571,0.250234155571,0.250234155571,0.272727272727,72.0,267.8,267.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.9775420998,23.9775420998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.9775420998,23.9775420998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,39.9625701663,39.9625701663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058643954682,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,11.0,28.08,2018-09-26 14:13:59,2018-09-26 14:14:00,4,1,1,33,0.0,0.0,0.0,0.352922000001
558727345126144,72,131,3.0,2006,2006,1,720907,249604278010854,249695908010854,218181129020004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,28.08,2018-09-26 14:13:59,2018-09-26 14:14:00,4,1,1,33,0.0,0.0,0.0,1.0
558727354126144,72,131,5.0,2006,2006,3,720907,249604281010854,249695914010854,218181130020004,,0.25,0.251318749063,0.251318749063,0.251318749063,0.25,72.0,288.0,283.5692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.8740643997,23.4994987636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.8740643997,23.4994987636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,39.7901073329,39.1658312727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041541725,0.1661669,0.162915502493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,11.8125,28.08,2018-09-26 14:13:59,2018-09-26 14:14:01,4,1,1,33,0.0,0.0,0.0,0.25
558727347126144,72,131,4.0,2006,2006,1,720907,249604279010854,249695909010854,218181129020004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,28.08,2018-09-26 14:13:59,2018-09-26 14:14:00,4,1,1,33,0.0,0.0,0.0,1.0
558727352126144,72,131,5.0,2006,2006,1,720907,249604281010854,249695912010854,218181130020004,,0.5,0.498609749023,0.498609749023,0.498609749022,0.5,144.0,288.0,283.5692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9038412585,23.8740643997,23.4994987636,10.0,2.3729386812131774,1.1831703602858616,1.202029271410063,65.4475471788044,32.6327850729723,33.15292892890667,32.7237735894022,16.31639253648615,16.576464464453334,11.9038412585,23.8740643997,23.4994987636,3.0,22.03230771725224,10.985523421289132,11.160625010045015,607.6686726879907,302.9895243778913,307.8189662770496,303.83433634399535,151.49476218894566,153.9094831385248,19.8397354308,39.7901073329,39.1658312727,1.0,52.4604731513797,26.157303351575422,26.574232540907925,1446.9018178935733,721.4393522791314,732.9385928642733,723.4509089467866,360.7196761395657,366.4692964321367,0.08308345,0.1661669,0.162915502493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,0.0,0.0,0.0,1.05,16770.6,8385.3,6.0,12.0,11.8125,32.448,2018-09-26 14:13:59,2018-09-26 14:14:01,4,1,1,33,0.0,0.0,0.0,0.5
558727353126144,72,131,5.0,2006,2006,2,720907,249604281010854,249695913010854,218181130020004,,0.25,0.250071501917,0.250071501917,0.250071501915,0.25,72.0,288.0,283.5692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9702231413,23.8740643997,23.4994987636,4.0,1.892531297995356,0.4732681441143447,0.4808117085640252,52.19752722375031,13.053114029188917,13.261171571562667,26.098763611875157,6.5265570145944585,6.630585785781333,5.9702231413,23.8740643997,23.4994987636,1.0,14.643176500964463,3.661841140429711,3.720208336681672,403.8705224378007,100.99650812596377,102.60632209234986,201.93526121890034,50.498254062981886,51.30316104617493,9.9503719021,39.7901073329,39.1658312727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041541725,0.1661669,0.162915502493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,,,0.0,0.0,0.0,0.9333333333333333,14907.2,7453.6,3.0,12.0,11.8125,32.448,2018-09-26 14:13:59,2018-09-26 14:14:01,4,1,1,33,0.0,0.0,0.0,0.25
558727356126144,72,133,2.0,2006,2006,1,720907,249604282010854,249695915010854,218181130020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,283.5692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.6234585315,56.0,6.5909865880404,6.5909865880404,6.696042321734258,181.78468288742465,181.78468288742465,184.6822040672882,90.89234144371233,90.89234144371233,92.3411020336441,24.0,24.0,23.6234585315,16.0,58.2820208054656,58.2820208054656,59.21099560689958,1607.4647594313856,1607.4647594313856,1633.086627634776,803.7323797156928,803.7323797156928,816.543313817388,40.0,40.0,39.3724308859,5.0,130.100238487245,130.100238487245,132.173945636464,3588.268657669007,3588.268657669007,3645.4631598101864,1794.1343288345035,1794.1343288345035,1822.7315799050932,0.1661669,0.1661669,0.162915502493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48333333333333334,,,0.0,0.0,0.0,0.21666666666666667,3460.6,1730.3,12.0,12.0,11.8125,32.448,2018-09-26 14:13:59,2018-09-26 14:14:01,4,1,1,33,0.0,0.0,0.0,1.0
558727358126144,72,133,6.0,2006,2006,1,720907,249604283010854,249695916010854,218181129020004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,28.08,2018-09-26 14:13:59,2018-09-26 14:14:00,4,1,1,33,0.0,0.0,0.0,1.0
558727360126144,72,135,1.0,2006,2006,1,720907,249604284010854,249695917010854,218181130020004,,0.5,0.494672111438,0.494672111438,0.494672111439,0.5,144.0,288.0,283.5692307692,315.7119201923077,157.85596009615384,160.32245947265625,427.6206020625,213.81030103125,217.15108698486327,10002.085067838863,5001.042533919432,5079.183823511923,4911.023768308883,2455.5118841544413,2493.8792573443543,11.7469577113,23.7469577113,23.374386281,16.0,3.8474077896977437,1.9032053348942533,1.933541101802076,106.11458476609553,52.49192570065142,53.3286104205827,53.057292383047766,26.24596285032571,26.66430521029135,11.7469577113,23.7469577113,23.374386281,6.0,44.653109353123,22.088647885998228,22.440725542199125,1231.5684784466148,609.2225796141399,618.9331630342856,615.7842392233074,304.61128980706997,309.4665815171428,19.5782628522,39.5782628522,38.9573104683,3.0,159.4832875248182,78.89193457917038,80.14941704541953,4398.676656564506,2175.9026692411826,2210.585041646307,2199.338328282253,1087.9513346205913,1105.2925208231536,0.08308345,0.1661669,0.162915502493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,,0.0,0.0,0.0,1.6,25555.2,12777.6,6.0,12.0,11.8125,32.448,2018-09-26 14:13:59,2018-09-26 14:14:01,4,1,1,33,0.0,0.0,0.0,0.5
558727361126144,72,135,1.0,2006,2006,2,720907,249604284010854,249695918010854,218181130020004,,0.5,0.50532788856,0.50532788856,0.50532788856,0.5,144.0,288.0,283.5692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.7469577113,23.374386281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.7469577113,23.374386281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,39.5782628522,38.9573104683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08308345,0.1661669,0.162915502493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,11.8125,28.08,2018-09-26 14:13:59,2018-09-26 14:14:01,4,1,1,33,0.0,0.0,0.0,0.5
558727363126144,72,137,1.0,2006,2006,1,720907,249604285010854,249695919010854,218181129020004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,28.08,2018-09-26 14:13:59,2018-09-26 14:14:00,4,1,1,33,0.0,0.0,0.0,1.0
558727365126144,72,139,1.0,2006,2006,1,720907,249604286010854,249695920010854,218181129020004,,0.75,0.75,0.75,0.75,0.75,216.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138413704362,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,12.0,28.08,2018-09-26 14:13:59,2018-09-26 14:14:00,4,1,1,33,0.0,0.0,0.0,0.83298
558727366126144,72,139,1.0,2006,2006,2,720907,249604286010854,249695921010854,218181129020004,,0.25,0.25,0.25,0.25,0.25,72.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,24.0,2.0,29.1410104027328,7.2852526006832,7.2852526006832,803.7323797156928,200.9330949289232,200.9330949289232,401.8661898578464,100.4665474644616,100.4665474644616,10.0,40.0,40.0,2.0,208.160381579592,52.040095394898,52.040095394898,5741.229852270411,1435.3074630676028,1435.3074630676028,2870.6149261352057,717.6537315338014,717.6537315338014,0.027753195638,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,,,0.0,0.0,0.0,0.8,12777.6,6388.8,3.0,12.0,12.0,32.448,2018-09-26 14:13:59,2018-09-26 14:14:00,4,1,1,33,0.0,0.0,0.0,0.16702
558727370126144,72,141,2.0,2006,2006,1,720907,249604289010854,249695924010854,218181130020004,,1.0,1.000000000001,1.000000000001,0.999999999999,1.0,288.0,288.0,283.5692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5186680056,22.5186680056,22.1653674923,14.0,1.7561393737146451,1.7561393737156723,1.7841310116760865,48.43572883854888,48.43572883857722,49.207760606835805,24.21786441927444,24.21786441928861,24.603880303417903,22.5186680056,22.5186680056,22.1653674923,1.0,3.8822469955353407,3.8822469955376118,3.9441273075438663,107.07547793446112,107.07547793452376,108.78218644390586,53.53773896723056,53.53773896726188,54.39109322195293,37.5311133426,37.5311133426,36.9422791539,5.0,138.65854423196515,138.65854423179997,140.86866481126359,3824.3135767529848,3824.3135767484287,3885.270470426499,1912.1567883764924,1912.1567883742143,1942.6352352132494,0.1661669,0.1661669,0.162915502493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,,,0.0,0.0,0.0,1.2,19166.4,9583.2,12.0,12.0,11.8125,32.448,2018-09-26 14:13:59,2018-09-26 14:14:01,4,1,1,33,0.0,0.0,0.0,1.0
558727368126144,72,141,3.0,2006,2006,1,720907,249604287010854,249695922010854,218181129020004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,28.08,2018-09-26 14:13:59,2018-09-26 14:14:00,4,1,1,33,0.0,0.0,0.0,1.0
558727372126144,72,141,14.0,2006,2006,1,720907,249604290010854,249695925010854,218181129020004,,1.0,0.999999999999,0.999999999999,1.0,1.0,288.0,288.0,288.0,67.12676666666667,67.12676666666667,67.12676666666667,152.258850734375,152.258850734375,152.258850734375,2160.15268353885,2160.15268353885,2160.15268353885,1060.6349676175753,1060.6349676175753,1060.6349676175753,23.4475439368,23.4475439368,23.4475439368,33.0,3.975485961190371,3.9754859611856683,3.9754859611856683,109.64708319839939,109.64708319826968,109.64708319826968,54.82354159919969,54.82354159913484,54.82354159913484,23.4475439368,23.4475439368,23.4475439368,6.0,22.370709216411715,22.370709216385254,22.370709216385254,617.0020567560083,617.0020567552784,617.0020567552784,308.50102837800415,308.5010283776392,308.5010283776392,39.0792398947,39.0792398947,39.0792398947,2.0,53.26623090430761,53.26623090429004,53.26623090429004,1469.1252613255274,1469.1252613250426,1469.1252613250426,734.5626306627637,734.5626306625213,734.5626306625213,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2833333333333334,,,1.5916666666666666,65346.3525,32673.17625,5.708333333333333,91173.5,45586.75,12.0,12.0,12.0,32.448,2018-09-26 14:13:59,2018-09-26 14:14:00,4,1,1,33,0.0,0.0,0.0,1.0
558727374126144,72,143,1.0,2006,2006,1,720907,249604291010854,249695926010854,218181129020004,,0.75,0.75,0.75,0.75,0.75,216.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124625175,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,12.0,28.08,2018-09-26 14:13:59,2018-09-26 14:14:00,4,1,1,33,0.0,0.0,0.0,0.75
558727375126144,72,143,1.0,2006,2006,2,720907,249604291010854,249695927010854,218181129020004,,0.25,0.25,0.25,0.25,0.25,72.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,24.0,9.0,4.2370628065974,1.05926570164935,1.05926570164935,116.86158185620157,29.215395464050392,29.215395464050392,58.430790928100784,14.607697732025196,14.607697732025196,6.0,24.0,24.0,1.0,14.5705052013664,3.6426263003416,3.6426263003416,401.8661898578464,100.4665474644616,100.4665474644616,200.9330949289232,50.2332737322308,50.2332737322308,10.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041541725,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,,,0.0,0.0,0.0,1.2333333333333334,19698.8,9849.4,3.0,12.0,12.0,32.448,2018-09-26 14:13:59,2018-09-26 14:14:00,4,1,1,33,0.0,0.0,0.0,0.25
558727377126144,72,145,8.0,2006,2006,1,720907,249604292010854,249695928010854,218181129020004,,0.538317757009,0.515967130604,0.515967130604,0.515967130604,0.545454545455,144.0,267.5,267.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.2572954521,23.2572954521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.2572954521,23.2572954521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,38.7621590868,38.7621590868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08308345,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,11.0,28.08,2018-09-26 14:13:59,2018-09-26 14:14:00,4,1,1,33,0.0,0.0,0.0,0.5
558727381126144,72,149,4.0,2006,2006,1,720907,249604293010854,249695931010854,218181130020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,283.5692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,23.6234585315,54.0,6.3555942098961,6.3555942098961,6.456897953100891,175.29237278430236,175.29237278430236,178.08641106488506,87.64618639215118,87.64618639215118,89.04320553244253,24.0,24.0,23.6234585315,6.0,21.8557578020496,21.8557578020496,22.204123352587345,602.7992847867696,602.7992847867696,612.407485363041,301.3996423933848,301.3996423933848,306.2037426815205,40.0,40.0,39.3724308859,1.0,26.020047697449,26.020047697449,26.434789127292802,717.6537315338014,717.6537315338014,729.0926319620373,358.8268657669007,358.8268657669007,364.54631598101867,0.1661669,0.1661669,0.162915502493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0416666666666665,,,0.18333333333333332,7526.805,3763.4025,1.9083333333333334,30479.9,15239.95,12.0,12.0,11.8125,32.448,2018-09-26 14:13:59,2018-09-26 14:14:01,4,1,1,33,0.0,0.0,0.0,1.0
558727378126144,72,145,8.0,2006,2006,2,720907,249604292010854,249695929010854,218181129020004,,0.192523364486,0.226049304096,0.226049304096,0.226049304095,0.181818181818,51.5,267.5,267.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2572954521,23.2572954521,23.2572954521,22.0,11.820448060470381,2.6720040581756974,2.6720040581756974,326.0174138662215,73.69600952773229,73.69600952773229,163.00870693311074,36.84800476386614,36.84800476386614,5.2572954521,23.2572954521,23.2572954521,1.0,16.628898262371333,3.7589508800970837,3.7589508800970837,458.63831719481124,103.67487243378164,103.67487243378164,229.31915859740562,51.83743621689082,51.83743621689082,8.7621590868,38.7621590868,38.7621590868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034212103041,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,,,0.0,0.0,0.0,1.65,26353.8,13176.9,2.0,11.0,11.0,32.448,2018-09-26 14:13:59,2018-09-26 14:14:00,4,1,1,33,0.0,0.0,0.0,0.20589
558727379126144,72,145,8.0,2006,2006,3,720907,249604292010854,249695930010854,218181129020004,,0.269158878505,0.257983565302,0.257983565302,0.257983565302,0.272727272727,72.0,267.5,267.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.2572954521,23.2572954521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.2572954521,23.2572954521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.7621590868,38.7621590868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048871346959,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,11.0,28.08,2018-09-26 14:13:59,2018-09-26 14:14:00,4,1,1,33,0.0,0.0,0.0,0.29411
558727383126144,72,149,1.0,2006,2006,1,720907,249604294010854,249695932010854,218181129020004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,28.08,2018-09-26 14:13:59,2018-09-26 14:14:00,4,1,1,33,0.0,0.0,0.0,1.0
558727385126144,72,151,8.0,2006,2006,1,720907,249604295010854,249695933010854,218181129020004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,28.08,2018-09-26 14:13:59,2018-09-26 14:14:00,4,1,1,33,0.0,0.0,0.0,1.0
558727397126144,72,153,10.0,2006,2006,1,720907,249604301010854,249695939010854,218181129020004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,28.08,2018-09-26 14:13:59,2018-09-26 14:14:00,4,1,1,33,0.0,0.0,0.0,1.0
558727387126144,72,153,1.0,2006,2006,1,720907,249604296010854,249695934010854,218181130020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,283.5692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.844287541,23.844287541,23.4701890808,68.0,8.055605781278596,8.055605781282113,8.184006524387355,222.1800519322887,222.1800519323857,225.72144714782277,111.09002596614435,111.09002596619285,112.86072357391139,23.844287541,23.844287541,23.4701890808,7.0,25.66489845440456,25.664898454415766,26.073979052789223,707.8584312912412,707.8584312915503,719.141201459169,353.9292156456206,353.9292156457752,359.5706007295845,39.740479235,39.740479235,39.1169818013,1.0,26.18996871535739,26.189968715368824,26.607418567839364,722.3402891445292,722.3402891448445,733.853890035864,361.1701445722646,361.17014457242226,366.926945017932,0.1661669,0.1661669,0.162915502493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7333333333333334,,,0.7916666666666666,32502.1125,16251.05625,2.6,41527.2,20763.6,12.0,12.0,11.8125,32.448,2018-09-26 14:13:59,2018-09-26 14:14:01,4,1,1,33,0.0,0.0,0.0,1.0
558727393126144,72,153,2.0,2006,2006,1,720907,249604299010854,249695937010854,218181129020004,,1.0,1.0,1.0,1.0,1.0,288.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7669681083,23.7669681083,23.7669681083,67.0,7.962962341920449,7.9629623419234505,7.9629623419234505,219.62487176003953,219.62487176012232,219.62487176012232,109.81243588001976,109.81243588006116,109.81243588006116,23.7669681083,23.7669681083,23.7669681083,8.0,29.426734048645663,29.426734048656755,29.426734048656755,811.6128664488863,811.6128664491922,811.6128664491922,405.80643322444314,405.8064332245961,405.8064332245961,39.6116135138,39.6116135138,39.6116135138,2.0,52.550341456571196,52.55034145654678,52.55034145654678,1449.3804576453988,1449.3804576447255,1449.3804576447255,724.6902288226994,724.6902288223628,724.6902288223628,0.1661669,0.1661669,0.1661669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5083333333333333,,,0.0,0.0,0.0,0.875,13975.5,6987.75,12.0,12.0,12.0,32.448,2018-09-26 14:13:59,2018-09-26 14:14:00,4,1,1,33,0.0,0.0,0.0,1.0
